date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:44:56	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:44:55%20UTC	https://rome.ro/%22//www.youtube.com/embed/E3yOnr2cl3c?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/E3yOnr2cl3c.5d9ae1.delayed	(from https://rome.ro/news?tag=id%20answering%20machine)
15:44:57	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/E3yOnr2cl3c?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/E3yOnr2cl3c.5e8344.delayed	(from https://rome.ro/news?tag=id%20answering%20machine)
15:44:58	50655/50655	---MCZ	200	added ('OK')	text/html	etag:W/%225ed025dd7a0cfc318a8f9af54e4ea86d--gzip%22	https://rome.ro/news/tag/id+answering+machine	/home/template/website-blog/rome.ro/news/tag/id+answering+machine.html	(from https://rome.ro/news?tag=id%20answering%20machine)
15:44:59	49573/49573	---M-Z	200	added ('OK')	text/html	etag:W/%226a79dc41647c87ce7e21cd198821ef41--gzip%22	https://rome.ro/news/2015/12/13/gametales-the-bilestoad	/home/template/website-blog/rome.ro/news/2015/12/13/gametales-the-bilestoad.html	(from https://rome.ro/news?tag=the%20bilestoad)
15:45:00	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:44:59%20UTC	https://rome.ro/%22//www.youtube.com/embed/I3q2j7LpFb0?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/I3q2j7LpFb0.619ae1.delayed	(from https://rome.ro/news?tag=the%20bilestoad)
15:45:01	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/I3q2j7LpFb0?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/I3q2j7LpFb0.628344.delayed	(from https://rome.ro/news?tag=the%20bilestoad)
15:45:02	47734/47734	---M-Z	200	added ('OK')	text/html	etag:W/%22a576a3e9161e9b199346879a4f7c41df--gzip%22	https://rome.ro/news/tag/the+bilestoad	/home/template/website-blog/rome.ro/news/tag/the+bilestoad.html	(from https://rome.ro/news?tag=the%20bilestoad)
15:45:03	41807/41807	---M-Z	200	added ('OK')	text/html	etag:W/%22f6a259782e130526c13ddf871b75ccd2%22	https://rome.ro/news/2015/12/13/gametales-axe-attack	/home/template/website-blog/rome.ro/news/2015/12/13/gametales-axe-attack.html	(from https://rome.ro/news?tag=axe%20attack)
15:45:04	39979/39979	---M-Z	200	added ('OK')	text/html	etag:W/%22a7a6b0b5ec867681b1f7eb8c7e558ef9--gzip%22	https://rome.ro/news/tag/axe+attack	/home/template/website-blog/rome.ro/news/tag/axe+attack.html	(from https://rome.ro/news?tag=axe%20attack)
15:45:05	51259/51259	---M-Z	200	added ('OK')	text/html	etag:W/%22c5c765f964cffff6a789021204473f15%22	https://rome.ro/news/2015/12/13/gametales-cray-ymp	/home/template/website-blog/rome.ro/news/2015/12/13/gametales-cray-ymp.html	(from https://rome.ro/news?tag=quake%20cray)
15:45:06	47508/47508	---MCZ	200	added ('OK')	text/html	etag:W/%2227f9cb109df4de7ba4bc6c4c458f1d2d--gzip%22	https://rome.ro/news/tag/quake+cray	/home/template/website-blog/rome.ro/news/tag/quake+cray.html	(from https://rome.ro/news?tag=quake%20cray)
15:45:07	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:06%20UTC	https://rome.ro/%22https://player.vimeo.com/video/168638605?wmode=opaque&amp;api=1\%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/168638605.68f0ec.delayed	(from https://rome.ro/a-second-look-the-secret-of-mana)
15:45:07	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22https://player.vimeo.com/video/168638605?wmode=opaque&api=1%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/168638605.69fbba.delayed	(from https://rome.ro/a-second-look-the-secret-of-mana)
15:45:09	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:08%20UTC	https://rome.ro/%22//www.youtube.com/embed/bKpLjxdRcHs?t=3562&amp;wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/bKpLjxdRcHs.6ab547.delayed	(from https://rome.ro/a-second-look-the-secret-of-mana)
15:45:10	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/bKpLjxdRcHs?t=3562&wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/bKpLjxdRcHs.6b47c6.delayed	(from https://rome.ro/a-second-look-the-secret-of-mana)
15:45:11	37248/37248	---M-Z	200	added ('OK')	text/html	etag:W/%22af056ce7cc037bb3af766052dac7b263--gzip%22	https://rome.ro/news/2015/12/13/latest-update-doom-post-mortem	/home/template/website-blog/rome.ro/news/2015/12/13/latest-update-doom-post-mortem.html	(from https://rome.ro/news/2015/12/13/ravenwood-fair-post-mortem)
15:45:11	76068/76068	---M-Z	200	added ('OK')	text/html	etag:W/%228a31da4e14c0c6928db4d30174b69fb3--gzip%22	https://rome.ro/?offset=1524087319533&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index9a54.html	(from https://rome.ro/?offset=1544437390430&author=51a4f9c2e4b068f76a150e2a)
15:45:11	67713/67713	---M-Z	200	added ('OK')	text/html	etag:W/%22d7b10ebf7537afa5d31dc23152ec6c1b--gzip%22	https://rome.ro/?offset=1503930052165&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index98d8.html	(from https://rome.ro/?offset=1544437390430&author=51a4f9c2e4b068f76a150e2a)
15:45:12	38804/38804	---M-Z	200	added ('OK')	text/html	etag:W/%222122fa2145fc94c376c9009bc1ac4496%22	https://rome.ro/news/2015/12/13/id-software-20-years-old-today	/home/template/website-blog/rome.ro/news/2015/12/13/id-software-20-years-old-today.html	(from https://rome.ro/news/2015/12/13/ravenwood-fair-post-mortem)
15:45:13	38266/38266	---MCZ	200	added ('OK')	text/html	etag:W/%22e348bfa05e11ea76e9fd7e99fe8f8121--gzip%22	https://rome.ro/news/2015/12/13/sierra-adventure-0-mission-oakhurst	/home/template/website-blog/rome.ro/news/2015/12/13/sierra-adventure-0-mission-oakhurst.html	(from https://rome.ro/news/2015/12/13/duke-nukem-forever-returns)
15:45:14	40052/40052	---M-Z	200	added ('OK')	text/html	etag:W/%22116666042d8df8a8d7f3357168d58005--gzip%22	https://rome.ro/news/2015/12/13/old-school-rpg	/home/template/website-blog/rome.ro/news/2015/12/13/old-school-rpg.html	(from https://rome.ro/news/category/press)
15:45:15	38269/38269	---M-Z	200	added ('OK')	text/html	etag:W/%22fd9d94764d3d5065f26fafa48ccb2462%22	https://rome.ro/news/tag/brenda	/home/template/website-blog/rome.ro/news/tag/brenda.html	(from https://rome.ro/news/category/press)
15:45:15	38287/38287	---M-Z	200	added ('OK')	text/html	etag:W/%22869d04e1f55e0e46d7aae448b79b9649--gzip%22	https://rome.ro/news/tag/tom	/home/template/website-blog/rome.ro/news/tag/tom.html	(from https://rome.ro/news/category/press)
15:45:17	37243/37243	---M-Z	200	added ('OK')	text/html	etag:W/%22e1a3cf7036b9d66752ccbcf9dcf6c6f1%22	https://rome.ro/news/2015/12/13/dark-forces-on-mac-os-x	/home/template/website-blog/rome.ro/news/2015/12/13/dark-forces-on-mac-os-x.html	(from https://rome.ro/news/category/press)
15:45:18	36310/36310	---MCZ	200	added ('OK')	text/html	etag:W/%224a1c1ae3c38594f80d06405cc0b336ee--gzip%22	https://rome.ro/news/2015/12/13/commander-genius	/home/template/website-blog/rome.ro/news/2015/12/13/commander-genius.html	(from https://rome.ro/news/category/press)
15:45:19	56838/56838	---M-Z	200	added ('OK')	text/html	etag:W/%228124874f5219bb2ae52411e9fe9cbe25--gzip%22	https://rome.ro/news/category/id+software	/home/template/website-blog/rome.ro/news/category/id+software.html	(from https://rome.ro/news/category/press)
15:45:20	39155/39155	---M-Z	200	added ('OK')	text/html	etag:W/%2295711e1e8fb33f89249117fedf61ba11--gzip%22	https://rome.ro/news/2015/12/13/short-interview	/home/template/website-blog/rome.ro/news/2015/12/13/short-interview.html	(from https://rome.ro/news/category/press)
15:45:21	36955/36955	---M-Z	200	added ('OK')	text/html	etag:W/%22adac850123d7a0ecf5046cf6ecee0122--gzip%22	https://rome.ro/news/2015/12/13/unintended-acceleration	/home/template/website-blog/rome.ro/news/2015/12/13/unintended-acceleration.html	(from https://rome.ro/news/2015/12/13/gametales-homecourt)
15:45:21	39251/39251	---M-Z	200	added ('OK')	text/html	etag:W/%225c0ce2d937a49849515cfe37c5c0763e--gzip%22	https://rome.ro/?offset=1227032160000&category=press	/home/template/website-blog/rome.ro/index2c73.html	(from https://rome.ro/news/category/press)
15:45:21	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/category/%22//www.youtube.com/embed/E3yOnr2cl3c?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/news/category/_/www.youtube.com/embed/E3yOnr2cl3c.778344.delayed	(from https://rome.ro/news/category/gametales)
15:45:23	38319/38319	---M-Z	200	added ('OK')	text/html	etag:W/%223a21de9f04e646315399f8cca3b54a60%22	https://rome.ro/news/2015/12/13/qtest-was-ground-zero	/home/template/website-blog/rome.ro/news/2015/12/13/qtest-was-ground-zero.html	(from https://rome.ro/?offset=1282487700006&category=development)
15:45:23	48389/48389	---M-Z	200	added ('OK')	text/html	etag:W/%22d181372269e1f6c8fca2e8115808df0b--gzip%22	https://rome.ro/?offset=1264353120858&category=gametales	/home/template/website-blog/rome.ro/index5b28.html	(from https://rome.ro/news/category/gametales)
15:45:24	91829/91829	---M-Z	200	added ('OK')	text/html	etag:W/%22dfb80b119a75c0a508719454507db054--gzip%22	https://rome.ro/?offset=1267026780000&reversePaginate=true&category=development	/home/template/website-blog/rome.ro/indexe509.html	(from https://rome.ro/?offset=1282487700006&category=development)
15:45:24	39794/39794	---M-Z	200	added ('OK')	text/html	etag:W/%2291a3cc4f9987b10ef35f71c7c21c3c37%22	https://rome.ro/news/2016/4/1/resurrection	/home/template/website-blog/rome.ro/news/2016/4/1/resurrection.html	(from https://rome.ro/news/2015/12/13/doomsday-112-server-setup)
15:45:25	39073/39073	---MCZ	200	added ('OK')	text/html	etag:W/%225db137b8d919b29230e39277b9a4c1ce--gzip%22	https://rome.ro/news/2015/12/13/got-married	/home/template/website-blog/rome.ro/news/2015/12/13/got-married.html	(from https://rome.ro/news/2015/12/13/doomsday-112-server-setup)
15:45:26	40398/40398	---M-Z	200	added ('OK')	text/html	etag:W/%22ddcc9173645486cf52990e59a1d18ace%22	https://rome.ro/news/2017/7/29/quake-1s-player-speed	/home/template/website-blog/rome.ro/news/2017/7/29/quake-1s-player-speed.html	(from https://rome.ro/news/2017/8/28/the-legend-of-grelminar-and-nemesis)
15:45:27	40739/40739	---M-Z	200	added ('OK')	text/html	etag:W/%224cd52c7521a52e982219ba12eb8dea12%22	https://rome.ro/news/2015/12/13/subnodule-gone-live	/home/template/website-blog/rome.ro/news/2015/12/13/subnodule-gone-live.html	(from https://rome.ro/news/category/history)
15:45:28	36619/36619	---MCZ	200	added ('OK')	text/html	etag:W/%22522768cd19b9b030e67fa3a1efb9da6c--gzip%22	https://rome.ro/news/2015/12/13/a-second-look-a-new-series	/home/template/website-blog/rome.ro/news/2015/12/13/a-second-look-a-new-series.html	(from https://rome.ro/news/category/history)
15:45:29	41337/41337	---MCZ	200	added ('OK')	text/html	etag:W/%2294f651dfff7eb0b9f5cd371b531c5f67--gzip%22	https://rome.ro/news/2015/12/13/happy-birthday-games	/home/template/website-blog/rome.ro/news/2015/12/13/happy-birthday-games.html	(from https://rome.ro/news/category/history)
15:45:30	42123/42123	---M-Z	200	added ('OK')	text/html	etag:W/%2279caa514ec3cb8eae240a1b6baebc8fa--gzip%22	https://rome.ro/news/2017/7/19/doomguys-identity-revealed	/home/template/website-blog/rome.ro/news/2017/7/19/doomguys-identity-revealed.html	(from https://rome.ro/?offset=1503930052165)
15:45:31	39316/39316	---M-Z	200	added ('OK')	text/html	etag:W/%225d4ac48c2a065f91182f5bac0c6dd5ef--gzip%22	https://rome.ro/news/2017/4/15/galway-game-jam-7	/home/template/website-blog/rome.ro/news/2017/4/15/galway-game-jam-7.html	(from https://rome.ro/?offset=1503930052165)
15:45:32	60729/60729	---M-Z	200	added ('OK')	text/html	etag:W/%2219a3af468c9e59dd4e095b4c8bc72b7c--gzip%22	https://rome.ro/july-4-1976	/home/template/website-blog/rome.ro/july-4-1976.html	(from https://rome.ro/?offset=1503930052165)
15:45:33	44334/44334	---M-Z	200	added ('OK')	text/html	etag:W/%22cdd8cd30fb949917f672e3759aaf3498--gzip%22	https://rome.ro/news/2017/2/7/nasir-gebelli-interview-on-youtube	/home/template/website-blog/rome.ro/news/2017/2/7/nasir-gebelli-interview-on-youtube.html	(from https://rome.ro/?offset=1503930052165)
15:45:34	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:33%20UTC	https://rome.ro/%22//www.youtube.com/embed/LGzd7JRbxL0?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/LGzd7JRbxL0.839ae1.delayed	(from https://rome.ro/?offset=1503930052165)
15:45:35	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/LGzd7JRbxL0?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/LGzd7JRbxL0.848344.delayed	(from https://rome.ro/?offset=1503930052165)
15:45:36	39429/39429	---M-Z	200	added ('OK')	text/html	etag:W/%2237d38af2e4432dff3a5e30a563610777--gzip%22	https://rome.ro/news/2016/12/30/site-updating	/home/template/website-blog/rome.ro/news/2016/12/30/site-updating.html	(from https://rome.ro/?offset=1503930052165)
15:45:38	74039/74039	---M-Z	200	added ('OK')	text/html	etag:W/%225559e7282124b3ce7e8b21e55c7f8982--gzip%22	https://rome.ro/?offset=1501350284595&reversePaginate=true	/home/template/website-blog/rome.ro/indexdf90.html	(from https://rome.ro/?offset=1503930052165)
15:45:38	191375/191375	---M-Z	200	added ('OK')	text/html	etag:W/%225a856eb23a67165997814b31efa61ff9%22	https://rome.ro/?offset=1483116148790	/home/template/website-blog/rome.ro/indexfc50.html	(from https://rome.ro/?offset=1503930052165)
15:45:38	0/0	---M--	302	error ('Found')	text/html	etag:W/%2218265150a64cfb0a3879f13749e621d2%22	https://rome.ro/s/Furry-Forest-Overview.pdf	/home/template/website-blog/rome.ro/s/Furry-Forest-Overview.86.delayed	(from https://rome.ro/rwf-development)
15:45:39	0/0	---M--	302	error ('Found')	text/html	etag:W/%228a8ee2989dfb1c8af558d2810ca7affa%22	https://rome.ro/s/www-insidesocialgames-com_2010_11_29_creating-closure-in-social-games_w.pdf	/home/template/website-blog/rome.ro/s/www-insidesocialgames-com_2010_11_29_creating-closure-in-social-games_w.87.delayed	(from https://rome.ro/rwf-development)
15:45:40	0/0	---M--	302	error ('Found')	text/html	etag:W/%2234d9c9c76d724d0ead1ca65f9dfbea9b%22	https://rome.ro/s/www_wsj_com_articles_rapleaf_debacle.pdf	/home/template/website-blog/rome.ro/s/www_wsj_com_articles_rapleaf_debacle.88.delayed	(from https://rome.ro/rwf-development)
15:45:41	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22https://player.vimeo.com/video/185939559?wmode=opaque&amp;api=1%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/185939559.8912d2.delayed	(from https://rome.ro/ravenwoodgallery)
15:45:42	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:41%20UTC	https://rome.ro/%22//www.youtube.com/embed/yTC0Iuj_fjQ?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/yTC0Iuj_fjQ.8a9ae1.delayed	(from https://rome.ro/pettington-park)
15:45:42	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/yTC0Iuj_fjQ?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/yTC0Iuj_fjQ.8b8344.delayed	(from https://rome.ro/pettington-park)
15:45:44	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:43%20UTC	https://rome.ro/%22//www.youtube.com/embed/UYHypUUH-rQ?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/UYHypUUH-rQ.8c9ae1.delayed	(from https://rome.ro/pettington-park)
15:45:44	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/UYHypUUH-rQ?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/UYHypUUH-rQ.8d8344.delayed	(from https://rome.ro/pettington-park)
15:45:45	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:45%20UTC	https://rome.ro/%22//www.youtube.com/embed/FJSyxHogg8I?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/FJSyxHogg8I.8e9ae1.delayed	(from https://rome.ro/pettington-park)
15:45:46	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/FJSyxHogg8I?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/FJSyxHogg8I.8f8344.delayed	(from https://rome.ro/pettington-park)
15:45:48	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:47%20UTC	https://rome.ro/%22//www.youtube.com/embed/uyXxeS1fIKs?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/uyXxeS1fIKs.909ae1.delayed	(from https://rome.ro/ghost-recon-commander)
15:45:48	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/uyXxeS1fIKs?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/uyXxeS1fIKs.918344.delayed	(from https://rome.ro/ghost-recon-commander)
15:45:50	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:49%20UTC	https://rome.ro/%22//www.youtube.com/embed/_ppgonLTUxc?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/_ppgonLTUxc.929ae1.delayed	(from https://rome.ro/ghost-recon-commander)
15:45:51	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/_ppgonLTUxc?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/_ppgonLTUxc.938344.delayed	(from https://rome.ro/ghost-recon-commander)
15:45:52	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:51%20UTC	https://rome.ro/%22//www.youtube.com/embed/je5fNp4FZgU?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/je5fNp4FZgU.949ae1.delayed	(from https://rome.ro/ghost-recon-commander)
15:45:53	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22//www.youtube.com/embed/je5fNp4FZgU?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/je5fNp4FZgU.958344.delayed	(from https://rome.ro/ghost-recon-commander)
15:45:54	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:54%20UTC	https://rome.ro/%22https://player.vimeo.com/video/100697218?wmode=opaque&amp;api=1\%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/100697218.96f0ec.delayed	(from https://rome.ro/cloudforest-expedition)
15:45:55	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22https://player.vimeo.com/video/100697218?wmode=opaque&api=1%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/100697218.97fbba.delayed	(from https://rome.ro/cloudforest-expedition)
15:45:56	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:45:55%20UTC	https://rome.ro/%22https://player.vimeo.com/video/91564122?wmode=opaque&amp;api=1\%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/91564122.98f0ec.delayed	(from https://rome.ro/cloudforest-expedition)
15:45:57	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22https://player.vimeo.com/video/91564122?wmode=opaque&api=1%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/91564122.99fbba.delayed	(from https://rome.ro/cloudforest-expedition)
15:45:58	36667/36667	---M-Z	200	added ('OK')	text/html	etag:W/%2220ae4ddc531cef7570c10e8b79d3ca2e--gzip%22	https://rome.ro/news/2015/12/13/30-great-gaming-geeks	/home/template/website-blog/rome.ro/news/2015/12/13/30-great-gaming-geeks.html	(from https://rome.ro/news/2015/12/13/gametales-the-id-logo)
15:45:58	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/2015/12/13/%22//www.youtube.com/embed/E3yOnr2cl3c?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/news/2015/12/13/_/www.youtube.com/embed/E3yOnr2cl3c.9b8344.delayed	(from https://rome.ro/news/2015/12/13/gametales-id-answering-machine)
15:45:59	106272/106272	---M-Z	200	added ('OK')	text/html	etag:W/%2245bcddd346c524ad0b081df0996f401a--gzip%22	https://rome.ro/?category=gametales	/home/template/website-blog/rome.ro/indexcab4.html	(from https://rome.ro/news/2015/12/13/gametales-id-answering-machine)
15:46:00	41210/41210	---M-Z	200	added ('OK')	text/html	etag:W/%222c35377bfb0ee63c3362f94a40e7d3fa--gzip%22	https://rome.ro/news/2015/12/13/quake-sketches	/home/template/website-blog/rome.ro/news/2015/12/13/quake-sketches.html	(from https://rome.ro/news/2015/12/13/gametales-id-answering-machine)
15:46:01	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/tag/%22//www.youtube.com/embed/E3yOnr2cl3c?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/news/tag/_/www.youtube.com/embed/E3yOnr2cl3c.9d8344.delayed	(from https://rome.ro/news/tag/id+answering+machine)
15:46:02	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/2015/12/13/%22//www.youtube.com/embed/I3q2j7LpFb0?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/news/2015/12/13/_/www.youtube.com/embed/I3q2j7LpFb0.9e8344.delayed	(from https://rome.ro/news/2015/12/13/gametales-the-bilestoad)
15:46:04	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/tag/%22//www.youtube.com/embed/I3q2j7LpFb0?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/news/tag/_/www.youtube.com/embed/I3q2j7LpFb0.9f8344.delayed	(from https://rome.ro/news/tag/the+bilestoad)
15:46:05	40873/40873	---M-Z	200	added ('OK')	text/html	etag:W/%22f27d3bd8b55be9741bbe0404aad11569%22	https://rome.ro/news/2015/12/13/happy-birthday-id-software	/home/template/website-blog/rome.ro/news/2015/12/13/happy-birthday-id-software.html	(from https://rome.ro/news/2015/12/13/gametales-cray-ymp)
15:46:06	39108/39108	---M-Z	200	added ('OK')	text/html	etag:W/%22e94bbb889368901042e96ca1b40f4892--gzip%22	https://rome.ro/news/2015/12/13/xcode-for-beginners	/home/template/website-blog/rome.ro/news/2015/12/13/xcode-for-beginners.html	(from https://rome.ro/news/2015/12/13/latest-update-doom-post-mortem)
15:46:06	74253/74253	---MCZ	200	added ('OK')	text/html	etag:W/%228adc0957e2679f9def5b12b3104990fd--gzip%22	https://rome.ro/?offset=1501350284595&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index3a5f.html	(from https://rome.ro/?offset=1503930052165&author=51a4f9c2e4b068f76a150e2a)
15:46:06	191589/191589	---MCZ	200	added ('OK')	text/html	etag:W/%22b4c647ff2c6094461adc8feb2217f3c7--gzip%22	https://rome.ro/?offset=1483116148790&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index0284.html	(from https://rome.ro/?offset=1503930052165&author=51a4f9c2e4b068f76a150e2a)
15:46:07	37477/37477	---M-Z	200	added ('OK')	text/html	etag:W/%222e56ff11b98f00bc8f723a3a47a01b83%22	https://rome.ro/news/2015/12/13/making-mailapp	/home/template/website-blog/rome.ro/news/2015/12/13/making-mailapp.html	(from https://rome.ro/news/2015/12/13/id-software-20-years-old-today)
15:46:08	36695/36695	---MCZ	200	added ('OK')	text/html	etag:W/%22ac6319fe92ec9a7f5669f85740ef892d--gzip%22	https://rome.ro/news/2015/12/13/happy-21st-birthday-id-software	/home/template/website-blog/rome.ro/news/2015/12/13/happy-21st-birthday-id-software.html	(from https://rome.ro/news/2015/12/13/old-school-rpg)
15:46:09	36195/36195	---M-Z	200	added ('OK')	text/html	etag:W/%2203cfc2103a4df4e3103594bde4221258%22	https://rome.ro/news/2015/12/13/wordpress-hacked	/home/template/website-blog/rome.ro/news/2015/12/13/wordpress-hacked.html	(from https://rome.ro/news/2015/12/13/dark-forces-on-mac-os-x)
15:46:10	38408/38408	---M-Z	200	added ('OK')	text/html	etag:W/%2241a1e24485f2cf1af27040b2debd0752--gzip%22	https://rome.ro/news/2015/12/13/retro-gamer-75	/home/template/website-blog/rome.ro/news/2015/12/13/retro-gamer-75.html	(from https://rome.ro/news/2015/12/13/dark-forces-on-mac-os-x)
